2026-03-09 11:08:31,866 | INFO | amazon_goods_monitor | -----------开始爬取商品信息-----------
2026-03-09 11:08:56,034 | INFO | amazon_goods_monitor | ✅ 请求成功 - 状态码: 200
2026-03-09 11:08:56,926 | INFO | amazon_goods_monitor | 没有优惠券
2026-03-09 11:08:56,929 | INFO | amazon_goods_monitor | -----------开始爬取商品信息-----------
2026-03-09 11:08:57,385 | INFO | amazon_goods_monitor | -----------开始爬取商品流量信息-----------
2026-03-09 11:08:57,862 | INFO | amazon_goods_monitor | ✅ 加载 8 个代理
2026-03-09 11:08:57,862 | INFO | amazon_goods_monitor | -----------开始爬取优惠券信息-----------
2026-03-09 11:08:57,862 | INFO | amazon_goods_monitor | 开始抓取: https://www.amazon.com/dp/B0CQPMY47H?th=1
2026-03-09 11:09:03,819 | INFO | amazon_goods_monitor | ✅ 已设置邮编 90002 (amazon.com)
2026-03-09 11:09:03,825 | INFO | amazon_goods_monitor | 📡 代理URL: socks5://W9JFIJCY7Z:46344650@118.253.177.190:11193
2026-03-09 11:09:03,825 | INFO | amazon_goods_monitor | 使用代理: 118.253.177.190:11193 (尝试 1/3)
2026-03-09 11:09:03,825 | INFO | amazon_goods_monitor | ⏳ 等待 0.9 秒...
2026-03-09 11:09:04,752 | INFO | amazon_goods_monitor | 请求URL: https://www.amazon.com/dp/B0CQPMY47H?th=1
2026-03-09 11:09:07,761 | INFO | amazon_goods_monitor | ✅ 请求成功 - 状态码: 200
2026-03-09 11:09:08,991 | INFO | amazon_goods_monitor | 没有优惠券
2026-03-09 11:09:08,994 | INFO | amazon_goods_monitor | -----------开始爬取商品信息-----------
2026-03-09 11:09:09,384 | INFO | amazon_goods_monitor | -----------开始爬取商品流量信息-----------
2026-03-09 11:09:09,792 | INFO | amazon_goods_monitor | ✅ 加载 8 个代理
2026-03-09 11:09:09,792 | INFO | amazon_goods_monitor | -----------开始爬取优惠券信息-----------
2026-03-09 11:09:09,792 | INFO | amazon_goods_monitor | 开始抓取: https://www.amazon.com/dp/B0DMPKFX57?th=1
2026-03-09 11:09:16,178 | INFO | amazon_goods_monitor | ✅ 已设置邮编 90002 (amazon.com)
2026-03-09 11:09:16,185 | INFO | amazon_goods_monitor | 📡 代理URL: socks5://W9JFIJCY7Z:46344650@118.253.177.190:11193
2026-03-09 11:09:16,185 | INFO | amazon_goods_monitor | 使用代理: 118.253.177.190:11193 (尝试 1/3)
2026-03-09 11:09:16,186 | INFO | amazon_goods_monitor | ⏳ 等待 0.9 秒...
2026-03-09 11:09:17,145 | INFO | amazon_goods_monitor | 请求URL: https://www.amazon.com/dp/B0DMPKFX57?th=1
2026-03-09 11:09:19,783 | INFO | amazon_goods_monitor | ✅ 请求成功 - 状态码: 200
2026-03-09 11:09:20,923 | INFO | amazon_goods_monitor | 标题: TOSY Magnet Fidget Spinner Mini - 8 Blocks, 3 in 1 Toy: Transformable Fidget Spinner, Infinity Cube, 2x2 Puzzle Cube, Easter Birthday Gift for Kids/Adults, STEM Sensory Stress Relief Toy
2026-03-09 11:09:20,952 | INFO | amazon_goods_monitor | 没有优惠券
2026-03-09 11:09:20,955 | INFO | amazon_goods_monitor | -----------开始爬取商品信息-----------
2026-03-09 11:09:21,339 | INFO | amazon_goods_monitor | -----------开始爬取商品流量信息-----------
2026-03-09 11:09:21,844 | INFO | amazon_goods_monitor | ✅ 加载 8 个代理
2026-03-09 11:09:21,845 | INFO | amazon_goods_monitor | -----------开始爬取优惠券信息-----------
2026-03-09 11:09:21,845 | INFO | amazon_goods_monitor | 开始抓取: https://www.amazon.com/dp/B0FQNZNP5P?th=1
2026-03-09 11:09:27,750 | INFO | amazon_goods_monitor | ✅ 已设置邮编 90002 (amazon.com)
2026-03-09 11:09:27,756 | INFO | amazon_goods_monitor | 📡 代理URL: socks5://WVKYFTS670:14418351@121.14.201.248:11074
2026-03-09 11:09:27,756 | INFO | amazon_goods_monitor | 使用代理: 121.14.201.248:11074 (尝试 1/3)
2026-03-09 11:09:27,756 | INFO | amazon_goods_monitor | ⏳ 等待 0.8 秒...
2026-03-09 11:09:28,598 | INFO | amazon_goods_monitor | 请求URL: https://www.amazon.com/dp/B0FQNZNP5P?th=1
2026-03-09 11:09:31,102 | INFO | amazon_goods_monitor | ✅ 请求成功 - 状态码: 200
2026-03-09 11:09:31,791 | INFO | amazon_goods_monitor | 优惠券: Apply 20% couponShop items|Terms
2026-03-09 11:09:31,795 | INFO | amazon_goods_monitor | -----------开始爬取商品信息-----------
2026-03-09 11:09:32,262 | INFO | amazon_goods_monitor | -----------开始爬取商品流量信息-----------
2026-03-09 11:09:32,757 | INFO | amazon_goods_monitor | ✅ 加载 8 个代理
2026-03-09 11:09:32,757 | INFO | amazon_goods_monitor | -----------开始爬取优惠券信息-----------
2026-03-09 11:09:32,757 | INFO | amazon_goods_monitor | 开始抓取: https://www.amazon.com/dp/B0DLLPKNWL?th=1
2026-03-09 11:09:38,666 | INFO | amazon_goods_monitor | ✅ 已设置邮编 90002 (amazon.com)
2026-03-09 11:09:38,670 | INFO | amazon_goods_monitor | 📡 代理URL: socks5://AIHARVNXPM:57446815@124.225.4.69:12533
2026-03-09 11:09:38,671 | INFO | amazon_goods_monitor | 使用代理: 124.225.4.69:12533 (尝试 1/3)
2026-03-09 11:09:38,671 | INFO | amazon_goods_monitor | ⏳ 等待 0.7 秒...
2026-03-09 11:09:39,421 | INFO | amazon_goods_monitor | 请求URL: https://www.amazon.com/dp/B0DLLPKNWL?th=1
2026-03-09 11:09:42,382 | INFO | amazon_goods_monitor | ✅ 请求成功 - 状态码: 200
2026-03-09 11:09:43,281 | INFO | amazon_goods_monitor | 没有优惠券
2026-03-09 11:09:43,284 | INFO | amazon_goods_monitor | -----------开始爬取商品信息-----------
2026-03-09 11:09:43,692 | INFO | amazon_goods_monitor | -----------开始爬取商品流量信息-----------
2026-03-09 11:09:44,244 | INFO | amazon_goods_monitor | ✅ 加载 8 个代理
2026-03-09 11:09:44,244 | INFO | amazon_goods_monitor | -----------开始爬取优惠券信息-----------
2026-03-09 11:09:44,245 | INFO | amazon_goods_monitor | 开始抓取: https://www.amazon.com/dp/B0FX28FS2L?th=1
2026-03-09 11:09:50,354 | INFO | amazon_goods_monitor | ✅ 已设置邮编 90002 (amazon.com)
2026-03-09 11:09:50,362 | INFO | amazon_goods_monitor | 📡 代理URL: socks5://WVKYFTS670:14418351@121.14.201.248:11074
2026-03-09 11:09:50,362 | INFO | amazon_goods_monitor | 使用代理: 121.14.201.248:11074 (尝试 1/3)
2026-03-09 11:09:50,362 | INFO | amazon_goods_monitor | ⏳ 等待 0.0 秒...
2026-03-09 11:09:50,386 | INFO | amazon_goods_monitor | 请求URL: https://www.amazon.com/dp/B0FX28FS2L?th=1
2026-03-09 11:09:53,404 | INFO | amazon_goods_monitor | ✅ 请求成功 - 状态码: 200
2026-03-09 11:09:54,090 | INFO | amazon_goods_monitor | 优惠券: Apply $3 couponShop items|Terms
2026-03-09 11:09:54,094 | INFO | amazon_goods_monitor | -----------开始爬取商品信息-----------
2026-03-09 11:09:54,477 | INFO | amazon_goods_monitor | -----------开始爬取商品流量信息-----------
2026-03-09 11:09:55,043 | INFO | amazon_goods_monitor | ✅ 加载 8 个代理
2026-03-09 11:09:55,044 | INFO | amazon_goods_monitor | -----------开始爬取优惠券信息-----------
2026-03-09 11:09:55,044 | INFO | amazon_goods_monitor | 开始抓取: https://www.amazon.com/dp/B0FVD4435N?psc=1
2026-03-09 11:10:00,984 | INFO | amazon_goods_monitor | ✅ 已设置邮编 90002 (amazon.com)
2026-03-09 11:10:00,991 | INFO | amazon_goods_monitor | 📡 代理URL: socks5://PXBHAK1C2C:80609506@1.194.218.235:12509
2026-03-09 11:10:00,992 | INFO | amazon_goods_monitor | 使用代理: 1.194.218.235:12509 (尝试 1/3)
2026-03-09 11:10:00,992 | INFO | amazon_goods_monitor | ⏳ 等待 0.8 秒...
2026-03-09 11:10:01,806 | INFO | amazon_goods_monitor | 请求URL: https://www.amazon.com/dp/B0FVD4435N?psc=1
2026-03-09 11:10:05,402 | INFO | amazon_goods_monitor | ✅ 请求成功 - 状态码: 200
2026-03-09 11:10:06,311 | INFO | amazon_goods_monitor | 没有优惠券
2026-03-09 11:10:06,314 | INFO | amazon_goods_monitor | -----------开始爬取商品信息-----------
2026-03-09 11:10:06,691 | INFO | amazon_goods_monitor | -----------开始爬取商品流量信息-----------
2026-03-09 11:10:07,250 | INFO | amazon_goods_monitor | ✅ 加载 8 个代理
2026-03-09 11:10:07,250 | INFO | amazon_goods_monitor | -----------开始爬取优惠券信息-----------
2026-03-09 11:10:07,250 | INFO | amazon_goods_monitor | 开始抓取: https://www.amazon.com/dp/B0FVFWTJBG?th=1
2026-03-09 11:10:13,132 | INFO | amazon_goods_monitor | ✅ 已设置邮编 90002 (amazon.com)
2026-03-09 11:10:13,139 | INFO | amazon_goods_monitor | 📡 代理URL: socks5://XEZQOPMX7M:53843223@121.229.211.102:15252
2026-03-09 11:10:13,139 | INFO | amazon_goods_monitor | 使用代理: 121.229.211.102:15252 (尝试 1/3)
2026-03-09 11:10:13,139 | INFO | amazon_goods_monitor | ⏳ 等待 0.3 秒...
2026-03-09 11:10:13,448 | INFO | amazon_goods_monitor | 请求URL: https://www.amazon.com/dp/B0FVFWTJBG?th=1
2026-03-09 11:10:16,443 | INFO | amazon_goods_monitor | ✅ 请求成功 - 状态码: 200
2026-03-09 11:10:17,213 | INFO | amazon_goods_monitor | 没有优惠券
2026-03-09 11:10:17,216 | INFO | amazon_goods_monitor | -----------开始爬取商品信息-----------
2026-03-09 11:10:17,617 | INFO | amazon_goods_monitor | -----------开始爬取商品流量信息-----------
2026-03-09 11:10:18,057 | INFO | amazon_goods_monitor | ✅ 加载 8 个代理
2026-03-09 11:10:18,057 | INFO | amazon_goods_monitor | -----------开始爬取优惠券信息-----------
2026-03-09 11:10:18,057 | INFO | amazon_goods_monitor | 开始抓取: https://www.amazon.com/dp/B0DRWBJDLJ?th=1
2026-03-09 11:10:24,221 | INFO | amazon_goods_monitor | ✅ 已设置邮编 90002 (amazon.com)
2026-03-09 11:10:24,227 | INFO | amazon_goods_monitor | 📡 代理URL: socks5://WVKYFTS670:14418351@121.14.201.248:11074
2026-03-09 11:10:24,228 | INFO | amazon_goods_monitor | 使用代理: 121.14.201.248:11074 (尝试 1/3)
2026-03-09 11:10:24,228 | INFO | amazon_goods_monitor | ⏳ 等待 0.6 秒...
2026-03-09 11:10:24,813 | INFO | amazon_goods_monitor | 请求URL: https://www.amazon.com/dp/B0DRWBJDLJ?th=1
2026-03-09 11:10:28,022 | INFO | amazon_goods_monitor | ✅ 请求成功 - 状态码: 200
2026-03-09 11:10:28,825 | INFO | amazon_goods_monitor | 没有优惠券
2026-03-09 11:10:28,923 | INFO | amazon_goods_monitor | 今日无价格变化
2026-03-09 11:10:28,924 | INFO | amazon_goods_monitor | 准备上传 10 条记录...
2026-03-09 11:10:29,848 | INFO | amazon_goods_monitor | 
上传统计:
2026-03-09 11:10:29,848 | INFO | amazon_goods_monitor | 总批次: 1
2026-03-09 11:10:29,848 | INFO | amazon_goods_monitor | 成功批次: 1
2026-03-09 11:10:29,848 | INFO | amazon_goods_monitor | 失败批次: 0
2026-03-09 11:10:29,848 | INFO | amazon_goods_monitor | 🎯 全流程完成，总耗时：1分57秒
